aqi,aqiInfo,aqiLevel,bWendu,city,date,fengli,fengxiang,tianqi,yWendu
101,轻度污染,3,29,杭州,2018-04-28,1-2级,东风,多云~阴,18
95,良,2,26,杭州,2018-04-29,1-2级,南风,阵雨~中雨,19
50,优,1,28,杭州,2018-04-30,1-2级,南风,阵雨,21
38,优,1,30,杭州,2018-05-01,3-4级,西南风,阵雨,22
54,良,2,26,杭州,2018-05-02,3-4级,西北风,阵雨~多云,16
46,优,1,26,杭州,2018-05-03,1-2级,北风,晴,15
67,良,2,28,杭州,2018-05-04,1-2级,东南风,多云~阵雨,18
50,优,1,27,杭州,2018-05-05,1-2级,南风,阵雨,21
51,良,2,28,杭州,2018-05-06,3-4级,南风,阵雨,19
41,优,1,23,杭州,2018-05-07,3-4级,北风,阵雨~阴,17
48,优,1,26,杭州,2018-05-08,1-2级,北风,多云~晴,14
67,良,2,26,杭州,2018-05-09,3-4级,东北风,晴,14
58,良,2,27,杭州,2018-05-10,3-4级,东风,晴,15
66,良,2,28,杭州,2018-05-11,1-2级,东南风,多云,19
71,良,2,29,杭州,2018-05-12,1-2级,南风,雷阵雨~阵雨,20
81,良,2,29,杭州,2018-05-13,1-2级,南风,阵雨~多云,21
85,良,2,32,杭州,2018-05-14,1-2级,南风,多云,24
54,良,2,35,杭州,2018-05-15,3-4级,南风,多云,25
54,良,2,37,杭州,2018-05-16,3-4级,南风,多云,26
50,优,1,36,杭州,2018-05-17,1-2级,东北风,晴~多云,24
76,良,2,33,杭州,2018-05-18,1-2级,北风,阵雨,23
45,优,1,28,杭州,2018-05-19,3-4级,东北风,阵雨,23
30,优,1,26,杭州,2018-05-20,3-4级,东风,阵雨~阴,20
39,优,1,25,杭州,2018-05-21,3-4级,东风,小雨~阴,20
39,优,1,30,杭州,2018-05-22,3-4级,西北风,阵雨~阴,19
64,良,2,27,杭州,2018-05-23,3-4级,北风,多云,18
90,良,2,27,杭州,2018-05-24,1-2级,东南风,多云~阴,21
88,良,2,33,杭州,2018-05-25,1-2级,南风,阴~阵雨,23
54,良,2,26,杭州,2018-05-26,3-4级,北风,中雨~阵雨,22
61,良,2,26,杭州,2018-05-27,1-2级,东北风,阵雨~阴,22
68,良,2,30,杭州,2018-05-28,1-2级,东南风,多云,22
81,良,2,28,杭州,2018-05-29,1-2级,东南风,阴~阵雨,22
108,轻度污染,3,27,杭州,2018-05-30,1-2级,东风,阵雨~中雨,18
52,良,2,21,杭州,2018-05-31,1-2级,东北风,中雨~多云,17
60,良,2,22,北京,2017-04-01,1-2级,南风,多云,5
92,良,2,23,北京,2017-04-02,微风,无持续风向,多云~晴,6
158,中度污染,4,25,北京,2017-04-03,1-2级,南风,多云~阴,12
176,中度污染,4,20,北京,2017-04-04,3-4级,南风,阴~小雨,12
83,良,2,19,北京,2017-04-05,1-2级,南风,阴~多云,9
124,轻度污染,3,25,北京,2017-04-06,1-2级,南风,多云~阴,10
106,轻度污染,3,20,北京,2017-04-07,1-2级,南风,阴,14
118,轻度污染,3,18,北京,2017-04-08,3-4级,南风,阴~晴,7
93,良,2,19,北京,2017-04-09,1-2级,东南风,多云,8
91,良,2,19,北京,2017-04-10,3-4级,南风,多云,10
64,良,2,22,北京,2017-04-11,3-4级,北风,晴,7
66,良,2,25,北京,2017-04-12,1-2级,南风,晴~多云,9
93,良,2,21,北京,2017-04-13,1-2级,南风,阴,8
97,良,2,26,北京,2017-04-14,1-2级,南风,多云,11
70,良,2,29,北京,2017-04-15,1-2级,南风,晴~多云,14
130,轻度污染,3,27,北京,2017-04-16,3-4级,南风,阴,14
191,中度污染,4,27,北京,2017-04-17,3-4级,北风,多云,12
63,良,2,23,北京,2017-04-18,4-5级,北风,晴~阴,11
81,良,2,20,北京,2017-04-19,1-2级,西北风,阴~多云,11
75,良,2,22,北京,2017-04-20,1-2级,北风,多云,11
52,良,2,22,北京,2017-04-21,1-2级,南风,多云~晴,9
83,良,2,27,北京,2017-04-22,3-4级,南风,多云,13
60,良,2,24,北京,2017-04-23,1-2级,南风,多云,11
69,良,2,23,北京,2017-04-24,3-4级,北风,多云,11
36,优,1,19,北京,2017-04-25,1-2级,南风,多云~晴,8
41,优,1,24,北京,2017-04-26,3-4级,北风,晴,11
45,优,1,28,北京,2017-04-27,4-5级,北风,晴,13
56,良,2,30,北京,2017-04-28,3-4级,北风,晴,14
76,良,2,33,北京,2017-04-29,3-4级,南风,多云,17
108,轻度污染,3,29,北京,2017-04-30,1-2级,南风,晴~多云,13
87,良,2,26,北京,2017-05-01,1-2级,南风,多云,14
94,良,2,29,北京,2017-05-02,3-4级,南风,多云,17
108,轻度污染,3,28,北京,2017-05-03,3-4级,南风,阴,16
396,严重污染,6,27,北京,2017-05-04,3-4级,北风,多云~晴,14
273,重度污染,5,21,北京,2017-05-05,4-5级,北风,扬沙~晴,11
72,良,2,29,北京,2017-05-06,3-4级,北风,晴,12
62,良,2,30,北京,2017-05-07,3-4级,南风,晴~多云,15
86,良,2,31,北京,2017-05-08,3-4级,南风,多云,16
82,良,2,29,北京,2017-05-09,3-4级,南风,晴~阵雨,15
63,良,2,29,北京,2017-05-10,3-4级,南风,晴,15
90,良,2,31,北京,2017-05-11,5-6级,北风,晴~多云,13
111,轻度污染,3,29,北京,2017-05-12,3-4级,西南风,晴~多云,15
59,良,2,28,北京,2017-05-13,4-5级,西北风,多云,15
41,优,1,27,北京,2017-05-14,3-4级,北风,多云,14
49,优,1,28,北京,2017-05-15,1-2级,南风,多云,15
76,良,2,32,北京,2017-05-16,3-4级,南风,多云~晴,17
102,轻度污染,3,34,北京,2017-05-17,1-2级,南风,晴,19
123,轻度污染,3,35,北京,2017-05-18,3-4级,南风,晴,21
129,轻度污染,3,36,北京,2017-05-19,3-4级,西南风,晴,22
102,轻度污染,3,34,北京,2017-05-20,3-4级,南风,晴~多云,20
86,良,2,31,北京,2017-05-21,3-4级,南风,阴~阵雨,18
57,良,2,21,北京,2017-05-22,3-4级,北风,小到中雨~阴,16
40,优,1,28,北京,2017-05-23,1-2级,南风,晴,14
50,优,1,33,北京,2017-05-24,3-4级,西南风,多云~晴,17
66,良,2,30,北京,2017-05-25,3-4级,南风,晴,16
80,良,2,31,北京,2017-05-26,1-2级,南风,晴,17
98,良,2,34,北京,2017-05-27,1-2级,南风,晴,21
136,轻度污染,3,36,北京,2017-05-28,3-4级,北风,多云~阴,22
70,良,2,27,北京,2017-05-29,1-2级,东风,阴~阵雨,18
65,良,2,26,北京,2017-05-30,3-4级,南风,阵雨~晴,16
106,轻度污染,3,33,北京,2017-05-31,1-2级,南风,阴~多云,19
63,良,2,30,北京,2017-06-01,1-2级,南风,晴~阴,17
58,良,2,25,北京,2017-06-02,1-2级,东风,阵雨~多云,13
54,良,2,28,北京,2017-06-03,1-2级,南风,晴,16
83,良,2,31,北京,2017-06-04,3-4级,西南风,多云,19
98,良,2,28,北京,2017-06-05,3-4级,西南风,阴~小雨,15
56,良,2,20,北京,2017-06-06,1-2级,南风,小雨~晴,14
72,良,2,31,北京,2017-06-07,1-2级,南风,晴~多云,18
51,良,2,34,北京,2017-06-08,1-2级,南风,多云~晴,20
78,良,2,37,北京,2017-06-09,3-4级,南风,晴~多云,21
62,良,2,30,北京,2017-06-10,1-2级,东风,阴~多云,17
72,良,2,31,北京,2017-06-11,1-2级,南风,阴~多云,18
66,良,2,27,北京,2017-06-12,1-2级,南风,阴,18
62,良,2,29,北京,2017-06-13,1-2级,南风,多云~晴,17
69,良,2,35,北京,2017-06-14,3-4级,西南风,晴,21
82,良,2,38,北京,2017-06-15,1-2级,南风,晴,24
100,良,2,36,北京,2017-06-16,3-4级,南风,多云~阴,24
118,轻度污染,3,35,北京,2017-06-17,3-4级,南风,阵雨~多云,25
114,轻度污染,3,34,北京,2017-06-18,3-4级,南风,阴~雷阵雨,23
74,良,2,31,北京,2017-06-19,1-2级,南风,雷阵雨~阴,21
77,良,2,34,北京,2017-06-20,1-2级,南风,多云~阴,22
85,良,2,32,北京,2017-06-21,1-2级,南风,阵雨~小到中雨,22
48,优,1,23,北京,2017-06-22,3-4级,南风,大雨,20
36,优,1,24,北京,2017-06-23,1-2级,东风,雷阵雨,19
35,优,1,25,北京,2017-06-24,3-4级,北风,阵雨~阴,18
54,良,2,30,北京,2017-06-25,1-2级,南风,多云,20
56,良,2,33,北京,2017-06-26,1-2级,南风,多云~晴,21
112,轻度污染,3,34,北京,2017-06-27,1-2级,南风,多云~晴,22
120,轻度污染,3,34,北京,2017-06-28,1-2级,南风,多云,23
103,轻度污染,3,35,北京,2017-06-29,1-2级,南风,雷阵雨~多云,24
108,轻度污染,3,35,北京,2017-06-30,1-2级,南风,多云,25
122,轻度污染,3,35,北京,2017-07-01,1-2级,南风,多云,25
139,轻度污染,3,35,北京,2017-07-02,1-2级,南风,多云~晴,24
83,良,2,35,北京,2017-07-03,1-2级,南风,多云~雷阵雨,24
70,良,2,31,北京,2017-07-04,1-2级,南风,雷阵雨,23
111,轻度污染,3,30,北京,2017-07-05,1-2级,南风,多云~雷阵雨,23
95,良,2,25,北京,2017-07-06,1-2级,东风,大雨,23
54,良,2,32,北京,2017-07-07,1-2级,南风,阴~多云,23
64,良,2,34,北京,2017-07-08,1-2级,南风,多云~雷阵雨,25
114,轻度污染,3,34,北京,2017-07-09,1-2级,南风,多云,23
64,良,2,36,北京,2017-07-10,1-2级,西南风,多云,19
95,良,2,36,北京,2017-07-11,1-2级,南风,多云,26
118,轻度污染,3,36,北京,2017-07-12,1-2级,南风,多云,27
94,良,2,36,北京,2017-07-13,1-2级,南风,多云~雷阵雨,25
60,良,2,32,北京,2017-07-14,1-2级,东风,雷阵雨~阴,24
55,良,2,33,北京,2017-07-15,1-2级,东风,阴,25
95,良,2,34,北京,2017-07-16,1-2级,南风,多云~晴,25
76,良,2,34,北京,2017-07-17,1-2级,南风,晴~多云,25
88,良,2,33,北京,2017-07-18,1-2级,南风,阵雨,25
98,良,2,31,北京,2017-07-19,1-2级,南风,阴~多云,25
123,轻度污染,3,33,北京,2017-07-20,1-2级,南风,雷阵雨~中到大雨,25
44,优,1,27,北京,2017-07-21,1-2级,东风,小雨~阵雨,23
37,优,1,28,北京,2017-07-22,1-2级,南风,阴,24
59,良,2,28,北京,2017-07-23,1-2级,南风,阵雨,24
63,良,2,29,北京,2017-07-24,1-2级,北风,阵雨,23
52,良,2,29,北京,2017-07-25,1-2级,南风,阵雨~阴,22
39,优,1,24,北京,2017-07-26,1-2级,北风,中雨~阵雨,20
58,良,2,28,北京,2017-07-27,1-2级,南风,阴~多云,23
52,良,2,30,北京,2017-07-28,1-2级,南风,多云~阴,22
56,良,2,30,北京,2017-07-29,1-2级,南风,多云,22
70,良,2,31,北京,2017-07-30,1-2级,南风,多云~晴,21
110,轻度污染,3,31,北京,2017-07-31,1-2级,南风,晴~多云,23
94,良,2,30,北京,2017-08-01,1-2级,南风,阴~雷阵雨,24
52,良,2,28,北京,2017-08-02,1-2级,东风,中雨~小到中雨,24
38,优,1,33,北京,2017-08-03,1-2级,南风,阴~晴,24
55,良,2,36,北京,2017-08-04,1-2级,南风,晴~多云,25
63,良,2,32,北京,2017-08-05,1-2级,北风,雷阵雨,23
42,优,1,34,北京,2017-08-06,1-2级,南风,多云~晴,24
40,优,1,35,北京,2017-08-07,1-2级,南风,多云~晴,24
74,良,2,33,北京,2017-08-08,1-2级,东风,阴~雷阵雨,22
44,优,1,30,北京,2017-08-09,1-2级,南风,雷阵雨~晴,23
85,良,2,32,北京,2017-08-10,1-2级,南风,多云,24
122,轻度污染,3,33,北京,2017-08-11,3-4级,东北风,雷阵雨~中雨,23
45,优,1,31,北京,2017-08-12,1-2级,东风,雷阵雨,22
60,良,2,29,北京,2017-08-13,1-2级,南风,雷阵雨,23
46,优,1,30,北京,2017-08-14,1-2级,东南风,多云,23
74,良,2,30,北京,2017-08-15,1-2级,西南风,阴~雷阵雨,23
82,良,2,28,北京,2017-08-16,1-2级,东风,雷阵雨~阴,22
44,优,1,29,北京,2017-08-17,1-2级,东北风,阴,22
73,良,2,29,北京,2017-08-18,1-2级,东南风,多云~雷阵雨,22
62,良,2,29,北京,2017-08-19,1-2级,东风,雷阵雨~多云,22
82,良,2,30,北京,2017-08-20,1-2级,西南风,多云,23
98,良,2,32,北京,2017-08-21,1-2级,南风,多云~雷阵雨,24
99,良,2,28,北京,2017-08-22,1-2级,北风,雷阵雨~中到大雨,22
49,优,1,31,北京,2017-08-23,1-2级,东北风,阴~多云,22
37,优,1,33,北京,2017-08-24,1-2级,北风,晴~多云,20
36,优,1,32,北京,2017-08-25,1-2级,西风,晴,19
49,优,1,28,北京,2017-08-26,1-2级,西南风,晴~阵雨,19
33,优,1,22,北京,2017-08-27,1-2级,北风,中雨~阵雨,18
35,优,1,28,北京,2017-08-28,1-2级,东北风,多云~晴,17
42,优,1,25,北京,2017-08-29,1-2级,西南风,晴,16
76,良,2,27,北京,2017-08-30,1-2级,西南风,多云,19
103,轻度污染,3,27,北京,2017-08-31,1-2级,南风,阴,19
175,中度污染,4,27,北京,2017-09-01,1-2级,西南风,多云~阴,19
151,中度污染,4,26,北京,2017-09-02,1-2级,南风,阴,19
76,良,2,28,北京,2017-09-03,1-2级,南风,多云,19
118,轻度污染,3,28,北京,2017-09-04,1-2级,西南风,阴,20
67,良,2,30,北京,2017-09-05,1-2级,北风,阴~多云,19
43,优,1,31,北京,2017-09-06,1-2级,北风,晴,18
79,良,2,31,北京,2017-09-07,1-2级,南风,晴,19
137,轻度污染,3,30,北京,2017-09-08,1-2级,东风,多云,20
127,轻度污染,3,30,北京,2017-09-09,1-2级,东南风,阴,21
121,轻度污染,3,28,北京,2017-09-10,1-2级,西北风,阵雨~晴,19
43,优,1,29,北京,2017-09-11,1-2级,北风,晴,16
49,优,1,29,北京,2017-09-12,1-2级,南风,晴~多云,19
100,良,2,28,北京,2017-09-13,1-2级,东风,多云,19
125,轻度污染,3,28,北京,2017-09-14,1-2级,南风,阴,20
86,良,2,28,北京,2017-09-15,1-2级,南风,阴,18
117,轻度污染,3,28,北京,2017-09-16,1-2级,西南风,阵雨~多云,18
39,优,1,29,北京,2017-09-17,1-2级,南风,晴,16
58,良,2,30,北京,2017-09-18,1-2级,西南风,晴,18
46,优,1,29,北京,2017-09-19,3-4级,西北风,晴~多云,15
46,优,1,27,北京,2017-09-20,1-2级,南风,晴,14
88,良,2,29,北京,2017-09-21,1-2级,西南风,阵雨,17
69,良,2,28,北京,2017-09-22,3-4级,西北风,晴,14
116,轻度污染,3,28,北京,2017-09-23,1-2级,南风,多云~阴,17
104,轻度污染,3,29,北京,2017-09-24,1-2级,东北风,多云~阵雨,18
107,轻度污染,3,28,北京,2017-09-25,1-2级,西南风,阴,18
77,良,2,23,北京,2017-09-26,3-4级,北风,小雨~阴,13
51,良,2,23,北京,2017-09-27,1-2级,南风,多云~晴,10
34,优,1,22,北京,2017-09-28,1-2级,西南风,晴~多云,11
71,良,2,25,北京,2017-09-29,1-2级,北风,晴,11
139,轻度污染,3,27,北京,2017-09-30,1-2级,南风,多云,16
116,轻度污染,3,26,北京,2017-10-01,3-4级,北风,多云~阴,13
40,优,1,18,北京,2017-10-02,1-2级,东北风,小雨~阴,9
33,优,1,20,北京,2017-10-03,1-2级,西南风,多云~晴,9
53,良,2,22,北京,2017-10-04,3-4级,西南风,晴,10
75,良,2,21,北京,2017-10-05,1-2级,南风,多云,11
92,良,2,22,北京,2017-10-06,1-2级,南风,多云~阴,13
143,轻度污染,3,20,北京,2017-10-07,1-2级,东北风,小雨~阴,13
172,中度污染,4,18,北京,2017-10-08,1-2级,东北风,小雨,13
49,优,1,15,北京,2017-10-09,3-4级,北风,中雨~小到中雨,9
15,优,1,11,北京,2017-10-10,1-2级,北风,小雨~阴,6
22,优,1,16,北京,2017-10-11,1-2级,西风,多云~阴,6
35,优,1,18,北京,2017-10-12,1-2级,西南风,小雨~晴,9
55,良,2,18,北京,2017-10-13,1-2级,西南风,晴~多云,9
36,优,1,13,北京,2017-10-14,1-2级,东北风,小雨,9
63,良,2,16,北京,2017-10-15,1-2级,北风,阴~多云,8
57,良,2,18,北京,2017-10-16,1-2级,东北风,晴~多云,7
93,良,2,16,北京,2017-10-17,1-2级,南风,阴~小雨,11
91,良,2,15,北京,2017-10-18,1-2级,南风,小雨~多云,9
75,良,2,18,北京,2017-10-19,1-2级,南风,晴~多云,9
123,轻度污染,3,20,北京,2017-10-20,1-2级,东北风,晴~多云,11
107,轻度污染,3,18,北京,2017-10-21,1-2级,东风,阴~小雨,10
54,良,2,13,北京,2017-10-22,1-2级,西北风,阴~多云,7
51,良,2,16,北京,2017-10-23,1-2级,南风,多云~晴,5
88,良,2,18,北京,2017-10-24,1-2级,西南风,晴~多云,8
140,轻度污染,3,15,北京,2017-10-25,1-2级,南风,阴,9
193,中度污染,4,17,北京,2017-10-26,1-2级,北风,阴~多云,9
211,重度污染,5,18,北京,2017-10-27,1-2级,南风,多云~雾,9
85,良,2,16,北京,2017-10-28,3-4级,北风,多云~晴,5
24,优,1,12,北京,2017-10-29,3-4级,北风,晴,1
39,优,1,14,北京,2017-10-30,1-2级,西北风,晴,2
80,良,2,16,北京,2017-10-31,1-2级,西南风,晴,4
92,良,2,17,北京,2017-11-01,1-2级,东北风,晴~阴,5
79,良,2,17,北京,2017-11-02,1-2级,北风,阴~晴,3
29,优,1,13,北京,2017-11-03,3-4级,北风,晴,0
53,良,2,14,北京,2017-11-04,1-2级,西南风,晴,3
128,轻度污染,3,15,北京,2017-11-05,1-2级,南风,晴~多云,4
198,中度污染,4,15,北京,2017-11-06,1-2级,南风,多云,4
137,轻度污染,3,18,北京,2017-11-07,3-4级,西北风,晴,4
40,优,1,13,北京,2017-11-08,1-2级,南风,多云~阴,4
74,良,2,13,北京,2017-11-09,1-2级,西北风,阴~多云,5
42,优,1,11,北京,2017-11-10,5-6级,西北风,晴,-1
33,优,1,10,北京,2017-11-11,1-2级,南风,晴~多云,0
75,良,2,11,北京,2017-11-12,1-2级,西南风,多云~晴,0
67,良,2,12,北京,2017-11-13,4-5级,北风,晴,0
27,优,1,8,北京,2017-11-14,1-2级,西风,晴,-4
37,优,1,7,北京,2017-11-15,1-2级,南风,晴,-3
76,良,2,7,北京,2017-11-16,1-2级,南风,晴,-1
60,良,2,6,北京,2017-11-17,5-6级,北风,多云~晴,-4
50,优,1,5,北京,2017-11-18,3-4级,西南风,晴,-6
115,轻度污染,3,7,北京,2017-11-19,1-2级,西南风,多云,-5
135,轻度污染,3,9,北京,2017-11-20,1-2级,西北风,晴~多云,-3
171,中度污染,4,8,北京,2017-11-21,3-4级,西南风,多云~晴,-2
36,优,1,7,北京,2017-11-22,3-4级,西北风,多云~晴,-5
30,优,1,7,北京,2017-11-23,1-2级,西风,多云,-4
37,优,1,7,北京,2017-11-24,3-4级,西南风,多云,-5
65,良,2,7,北京,2017-11-25,1-2级,南风,阴~多云,-4
29,优,1,4,北京,2017-11-26,1-2级,东南风,晴,-4
90,良,2,7,北京,2017-11-27,1-2级,南风,多云,-3
78,良,2,7,北京,2017-11-28,1-2级,西北风,晴~多云,-5
32,优,1,1,北京,2017-11-29,1-2级,南风,多云,-6
43,优,1,4,北京,2017-11-30,3-4级,西南风,晴,-5
91,良,2,5,北京,2017-12-01,1-2级,西南风,晴,-5
184,中度污染,4,6,北京,2017-12-02,1-2级,西南风,晴~多云,-4
88,良,2,5,北京,2017-12-03,3-4级,北风,多云~晴,-5
26,优,1,4,北京,2017-12-04,3-4级,西北风,多云,-6
43,优,1,7,北京,2017-12-05,1-2级,西南风,晴,-4
51,良,2,8,北京,2017-12-06,1-2级,西北风,多云,-4
27,优,1,5,北京,2017-12-07,3-4级,西北风,多云~晴,-5
40,优,1,6,北京,2017-12-08,1-2级,西南风,晴,-4
57,良,2,6,北京,2017-12-09,1-2级,西南风,多云~晴,-4
43,优,1,4,北京,2017-12-10,4-5级,西北风,晴~多云,-5
24,优,1,1,北京,2017-12-11,3-4级,东北风,多云~晴,-8
26,优,1,-1,北京,2017-12-12,1-2级,东北风,多云,-8
50,优,1,0,北京,2017-12-13,1-2级,东风,晴~多云,-5
91,良,2,0,北京,2017-12-14,1-2级,南风,阴~多云,-4
67,良,2,4,北京,2017-12-15,微风,无持续风向,多云~晴,-6
39,优,1,0,北京,2017-12-16,3-4级,西北风,晴,-8
47,优,1,5,北京,2017-12-17,1-2级,西南风,晴,-5
49,优,1,6,北京,2017-12-18,3-4级,西北风,晴,-6
55,良,2,4,北京,2017-12-19,1-2级,西南风,多云~阴,-4
45,优,1,6,北京,2017-12-20,1-2级,北风,多云~晴,-5
69,良,2,7,北京,2017-12-21,1-2级,西南风,晴,-6
68,良,2,9,北京,2017-12-22,1-2级,北风,多云,-6
51,良,2,6,北京,2017-12-23,1-2级,西南风,晴~多云,-3
50,优,1,5,北京,2017-12-24,3-4级,西北风,晴,-7
44,优,1,5,北京,2017-12-25,1-2级,南风,晴,-4
42,优,1,3,北京,2017-12-26,1-2级,南风,晴~多云,-6
98,良,2,4,北京,2017-12-27,1-2级,北风,多云~晴,-5
138,轻度污染,3,5,北京,2017-12-28,1-2级,北风,晴,-4
215,重度污染,5,4,北京,2017-12-29,1-2级,东风,多云,-3
162,中度污染,4,6,北京,2017-12-30,3-4级,北风,晴,-6
54,良,2,4,北京,2017-12-31,1-2级,南风,晴,-6
59,良,2,3,北京,2018-01-01,1-2级,东北风,晴~多云,-6
49,优,1,2,北京,2018-01-02,1-2级,东北风,阴~多云,-5
28,优,1,2,北京,2018-01-03,1-2级,北风,多云,-5
28,优,1,0,北京,2018-01-04,1-2级,东北风,阴,-8
50,优,1,3,北京,2018-01-05,1-2级,西北风,多云~晴,-6
32,优,1,2,北京,2018-01-06,1-2级,西南风,多云~阴,-5
59,良,2,2,北京,2018-01-07,1-2级,西南风,阴~多云,-4
50,优,1,2,北京,2018-01-08,4-5级,西北风,晴,-6
34,优,1,1,北京,2018-01-09,3-4级,西北风,晴,-8
26,优,1,-2,北京,2018-01-10,1-2级,西北风,晴,-10
24,优,1,-1,北京,2018-01-11,1-2级,北风,晴,-10
75,良,2,2,北京,2018-01-12,1-2级,西南风,晴,-8
126,轻度污染,3,3,北京,2018-01-13,1-2级,南风,多云,-7
187,中度污染,4,6,北京,2018-01-14,1-2级,西北风,晴~多云,-5
47,优,1,2,北京,2018-01-15,1-2级,东南风,阴,-5
112,轻度污染,3,4,北京,2018-01-16,1-2级,南风,多云,-5
82,良,2,6,北京,2018-01-17,1-2级,西北风,多云~晴,-7
80,良,2,5,北京,2018-01-18,1-2级,西南风,晴,-6
115,轻度污染,3,7,北京,2018-01-19,1-2级,南风,晴,-4
64,良,2,3,北京,2018-01-20,1-2级,东风,晴~多云,-6
63,良,2,0,北京,2018-01-21,1-2级,东北风,阴~小雪,-5
47,优,1,-3,北京,2018-01-22,1-2级,东风,小雪~多云,-10
31,优,1,-4,北京,2018-01-23,3-4级,西北风,晴,-12
34,优,1,-4,北京,2018-01-24,1-2级,西南风,晴,-11
27,优,1,-3,北京,2018-01-25,1-2级,东北风,多云,-11
39,优,1,-3,北京,2018-01-26,1-2级,南风,晴~多云,-10
105,轻度污染,3,-1,北京,2018-01-27,1-2级,南风,多云,-9
55,良,2,-1,北京,2018-01-28,3-4级,西北风,晴,-9
57,良,2,1,北京,2018-01-29,1-2级,西北风,晴,-8
36,优,1,4,北京,2018-01-30,1-2级,西北风,晴,-7
60,良,2,3,北京,2018-01-31,1-2级,西南风,晴,-8
68,良,2,4,北京,2018-02-01,1-2级,北风,多云,-7
32,优,1,-1,北京,2018-02-02,3-4级,北风,晴,-9
24,优,1,0,北京,2018-02-03,1-2级,北风,多云,-9
36,优,1,1,北京,2018-02-04,1-2级,西南风,晴,-8
24,优,1,0,北京,2018-02-05,3-4级,北风,晴,-10
56,良,2,3,北京,2018-02-06,1-2级,西南风,多云~阴,-7
63,良,2,2,北京,2018-02-07,4-5级,北风,多云~晴,-10
67,良,2,3,北京,2018-02-08,3-4级,南风,多云,-7
93,良,2,4,北京,2018-02-09,4-5级,西北风,多云,-9
39,优,1,1,北京,2018-02-10,3-4级,西北风,晴,-9
62,良,2,0,北京,2018-02-11,4-5级,西北风,晴,-9
53,良,2,5,北京,2018-02-12,1-2级,西北风,晴,-7
78,良,2,8,北京,2018-02-13,1-2级,西风,晴~多云,-4
42,优,1,6,北京,2018-02-14,1-2级,北风,多云,-6
48,优,1,5,北京,2018-02-15,1-2级,西南风,多云,-5
118,轻度污染,3,8,北京,2018-02-16,1-2级,西南风,晴~多云,-5
103,轻度污染,3,5,北京,2018-02-17,1-2级,南风,多云~阴,-4
148,轻度污染,3,8,北京,2018-02-18,1-2级,南风,多云,-3
183,中度污染,4,6,北京,2018-02-19,1-2级,南风,多云,-3
76,良,2,5,北京,2018-02-20,1-2级,北风,晴,-5
53,良,2,8,北京,2018-02-21,1-2级,南风,晴,-4
42,优,1,9,北京,2018-02-22,1-2级,西南风,多云,-4
45,优,1,10,北京,2018-02-23,1-2级,东北风,多云,-4
66,良,2,3,北京,2018-02-24,1-2级,南风,多云~晴,-6
73,良,2,6,北京,2018-02-25,1-2级,西南风,多云,-4
157,中度污染,4,12,北京,2018-02-26,1-2级,西南风,晴~多云,-1
220,重度污染,5,7,北京,2018-02-27,1-2级,东风,阴,0
139,轻度污染,3,9,北京,2018-02-28,3-4级,西南风,多云~晴,-2
46,优,1,8,北京,2018-03-01,1-2级,西南风,多云,-3
95,良,2,9,北京,2018-03-02,1-2级,北风,晴~多云,-1
214,重度污染,5,13,北京,2018-03-03,1-2级,北风,多云~阴,3
144,轻度污染,3,7,北京,2018-03-04,1-2级,东南风,阴~多云,-2
94,良,2,8,北京,2018-03-05,1-2级,南风,晴,-3
67,良,2,6,北京,2018-03-06,3-4级,东南风,多云~阴,-3
65,良,2,6,北京,2018-03-07,1-2级,北风,阴~多云,-2
